price;bedrooms;is_studio;bedrooms_log;accommodates;beds;room_type;neighbourhood_cleansed;review_scores_rating;number_of_reviews
105.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Kensington and Chelsea;;0
340.0;4;0;1.6094379124341003;6;4,0;Entire home/apt;Wandsworth;5,0;1
188.0;2;0;1.0986122886681098;5;4,0;Entire home/apt;Kensington and Chelsea;4,33;3
218.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Southwark;5,0;10
468.0;2;0;1.0986122886681098;4;3,0;Entire home/apt;Westminster;5,0;13
72.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Tower Hamlets;5,0;1
72.0;1;0;0.6931471805599453;4;1,0;Private room;Southwark;;0
147.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Islington;4,36;11
50.0;1;0;0.6931471805599453;1;1,0;Private room;Lambeth;5,0;3
72.0;1;0;0.6931471805599453;3;2,0;Private room;Southwark;;0
275.0;3;0;1.3862943611198906;6;3,0;Entire home/apt;Westminster;4,64;14
498.0;3;0;1.3862943611198906;6;3,0;Entire home/apt;Southwark;4,88;8
143.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Hackney;4,92;12
91.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Hammersmith and Fulham;4,0;2
193.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Haringey;;0
90.0;2;0;1.0986122886681098;4;2,0;Private room;Tower Hamlets;;0
74.0;1;0;0.6931471805599453;2;1,0;Private room;Lewisham;4,83;6
102.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Wandsworth;4,44;9
294.0;5;0;1.791759469228055;14;7,0;Entire home/apt;Islington;4,0;8
258.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Kensington and Chelsea;4,57;21
117.0;1;0;0.6931471805599453;4;1,0;Entire home/apt;Tower Hamlets;5,0;1
199.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Hammersmith and Fulham;5,0;6
74.0;1;0;0.6931471805599453;6;3,0;Private room;Camden;4,29;7
94.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Islington;5,0;2
80.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Redbridge;4,86;7
89.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Redbridge;5,0;16
483.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Westminster;4,83;24
240.0;2;0;1.0986122886681098;4;3,0;Private room;Lambeth;;0
180.0;2;0;1.0986122886681098;5;4,0;Entire home/apt;Lewisham;5,0;2
695.0;3;0;1.3862943611198906;8;5,0;Entire home/apt;Westminster;5,0;3
101.0;1;0;0.6931471805599453;1;1,0;Entire home/apt;Waltham Forest;4,98;45
208.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Westminster;4,63;24
32.0;1;0;0.6931471805599453;2;1,0;Private room;Tower Hamlets;;0
123.0;1;0;0.6931471805599453;1;1,0;Private room;Camden;3,5;2
83.0;1;0;0.6931471805599453;1;1,0;Private room;Westminster;5,0;1
203.0;1;0;0.6931471805599453;2;2,0;Private room;Tower Hamlets;5,0;8
172.0;1;0;0.6931471805599453;3;1,0;Private room;Tower Hamlets;5,0;2
165.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Islington;4,91;11
183.0;1;0;0.6931471805599453;4;4,0;Entire home/apt;Westminster;4,93;44
116.0;3;0;1.3862943611198906;4;1,0;Entire home/apt;Hackney;5,0;1
217.0;2;0;1.0986122886681098;5;3,0;Entire home/apt;Kensington and Chelsea;4,73;11
167.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Tower Hamlets;4,88;8
81.0;1;0;0.6931471805599453;2;2,0;Entire home/apt;Croydon;5,0;6
99.0;2;0;1.0986122886681098;5;3,0;Entire home/apt;Sutton;;0
114.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Newham;4,56;16
212.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Haringey;5,0;2
175.0;2;0;1.0986122886681098;8;6,0;Entire home/apt;Westminster;4,2;15
231.0;3;0;1.3862943611198906;6;3,0;Entire home/apt;Hackney;4,13;8
155.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Islington;4,88;8
437.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Westminster;;0
124.0;0;1;0.0;6;1,0;Entire home/apt;Brent;4,38;8
501.0;2;0;1.0986122886681098;8;4,0;Entire home/apt;Tower Hamlets;5,0;1
334.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Westminster;;0
3600.0;4;0;1.6094379124341003;12;4,0;Entire home/apt;Havering;;0
62.0;1;0;0.6931471805599453;4;1,0;Entire home/apt;Croydon;;0
541.0;4;0;1.6094379124341003;8;5,0;Entire home/apt;Hillingdon;5,0;11
186.0;3;0;1.3862943611198906;7;5,0;Entire home/apt;Hackney;5,0;4
38.0;1;0;0.6931471805599453;2;1,0;Private room;Ealing;4,47;19
43.0;1;0;0.6931471805599453;2;1,0;Private room;Ealing;4,43;7
430.0;3;0;1.3862943611198906;6;3,0;Entire home/apt;Lewisham;5,0;6
90.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Lewisham;4,57;7
315.0;2;0;1.0986122886681098;5;1,0;Entire home/apt;Westminster;4,92;13
82.0;1;0;0.6931471805599453;2;1,0;Private room;Lewisham;;0
75.0;1;0;0.6931471805599453;2;1,0;Private room;Camden;4,67;6
98.0;1;0;0.6931471805599453;4;2,0;Private room;Camden;4,17;6
86.0;1;0;0.6931471805599453;4;1,0;Entire home/apt;Lambeth;5,0;6
60.0;3;0;1.3862943611198906;2;3,0;Entire home/apt;Newham;;0
50.0;1;0;0.6931471805599453;2;2,0;Private room;Lewisham;;0
352.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Lambeth;4,86;7
42.0;1;0;0.6931471805599453;2;1,0;Private room;Wandsworth;4,4;5
124.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Newham;5,0;6
248.0;4;0;1.6094379124341003;13;10,0;Entire home/apt;Newham;5,0;8
142.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Tower Hamlets;4,57;35
74.0;1;0;0.6931471805599453;2;1,0;Private room;Lewisham;5,0;2
200.0;1;0;0.6931471805599453;2;1,0;Private room;Islington;4,0;1
65.0;1;0;0.6931471805599453;1;1,0;Private room;Lewisham;4,75;4
45.0;1;0;0.6931471805599453;2;1,0;Private room;Islington;;0
50.0;1;0;0.6931471805599453;1;1,0;Private room;Kensington and Chelsea;;0
46.0;1;0;0.6931471805599453;2;1,0;Private room;Enfield;4,98;40
366.0;2;0;1.0986122886681098;5;3,0;Entire home/apt;Hammersmith and Fulham;5,0;8
343.0;2;0;1.0986122886681098;6;2,0;Entire home/apt;Southwark;4,67;6
233.0;3;0;1.3862943611198906;6;0,0;Entire home/apt;Merton;5,0;1
108.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Haringey;5,0;15
242.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Tower Hamlets;4,62;13
65.0;1;0;0.6931471805599453;2;2,0;Private room;Islington;5,0;4
33.0;1;0;0.6931471805599453;2;1,0;Private room;Havering;4,5;18
311.0;2;0;1.0986122886681098;4;3,0;Entire home/apt;Westminster;;0
168.0;3;0;1.3862943611198906;8;3,0;Entire home/apt;Enfield;4,75;4
140.0;3;0;1.3862943611198906;5;3,0;Entire home/apt;Bexley;;0
350.0;1;0;0.6931471805599453;5;2,0;Entire home/apt;Westminster;;0
72.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Haringey;5,0;3
30.0;1;0;0.6931471805599453;1;1,0;Private room;Havering;4,81;16
401.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Westminster;5,0;8
226.0;2;0;1.0986122886681098;6;4,0;Entire home/apt;Hammersmith and Fulham;5,0;4
121.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;City of London;4,14;7
33.0;1;0;0.6931471805599453;2;1,0;Private room;Havering;4,84;19
135.0;2;0;1.0986122886681098;2;2,0;Entire home/apt;Richmond upon Thames;5,0;1
161.0;2;0;1.0986122886681098;5;3,0;Entire home/apt;Haringey;5,0;4
28.0;1;0;0.6931471805599453;1;1,0;Private room;Havering;4,64;14
9999.0;4;0;1.6094379124341003;8;4,0;Entire home/apt;Havering;;0
29.0;1;0;0.6931471805599453;2;1,0;Private room;Croydon;4,6;5
216.0;4;0;1.6094379124341003;6;4,0;Entire home/apt;Croydon;5,0;3
110.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Newham;5,0;17
225.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Kensington and Chelsea;5,0;1
56.0;1;0;0.6931471805599453;1;1,0;Private room;Kingston upon Thames;;0
169.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Hounslow;4,43;7
132.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Tower Hamlets;4,8;5
102.0;1;0;0.6931471805599453;2;1,0;Private room;Wandsworth;4,55;11
96.0;2;0;1.0986122886681098;4;2,0;Private room;Hounslow;5,0;20
90.0;1;0;0.6931471805599453;2;1,0;Private room;Haringey;4,88;33
37.0;4;0;1.6094379124341003;2;4,0;Private room;Sutton;;0
94.0;1;0;0.6931471805599453;2;1,0;Private room;Tower Hamlets;5,0;2
33.0;3;0;1.3862943611198906;2;1,0;Private room;Sutton;5,0;1
110.0;1;0;0.6931471805599453;3;2,0;Entire home/apt;Hackney;;0
189.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Westminster;4,91;23
188.0;1;0;0.6931471805599453;3;2,0;Entire home/apt;Camden;4,76;17
186.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Camden;4,5;2
99.0;2;0;1.0986122886681098;6;4,0;Entire home/apt;Hammersmith and Fulham;4,2;5
205.0;1;0;0.6931471805599453;6;1,0;Private room;Southwark;;0
175.0;2;0;1.0986122886681098;7;4,0;Entire home/apt;Kensington and Chelsea;5,0;3
73.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Kingston upon Thames;4,76;33
59.0;1;0;0.6931471805599453;2;1,0;Private room;Islington;5,0;25
246.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Newham;5,0;3
102.0;1;0;0.6931471805599453;2;1,0;Private room;Camden;4,54;57
111.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Newham;4,9;10
117.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Redbridge;4,89;9
90.0;1;0;0.6931471805599453;2;1,0;Private room;Camden;4,45;67
190.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Camden;4,88;40
260.0;3;0;1.3862943611198906;6;3,0;Entire home/apt;Wandsworth;;0
90.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Hounslow;4,89;18
338.0;3;0;1.3862943611198906;6;3,0;Entire home/apt;Camden;5,0;11
69.0;1;0;0.6931471805599453;3;2,0;Private room;Brent;5,0;3
79.0;1;0;0.6931471805599453;2;1,0;Private room;Wandsworth;;0
102.0;0;1;0.0;2;1,0;Entire home/apt;Westminster;4,26;34
34.0;1;0;0.6931471805599453;1;1,0;Private room;Hillingdon;4,65;17
495.0;6;0;1.9459101490553132;12;8,0;Entire home/apt;Waltham Forest;;0
156.0;2;0;1.0986122886681098;5;2,0;Entire home/apt;Hammersmith and Fulham;5,0;1
392.0;6;0;1.9459101490553132;6;6,0;Entire home/apt;Ealing;4,73;15
228.0;3;0;1.3862943611198906;7;3,0;Entire home/apt;Hammersmith and Fulham;;0
198.0;3;0;1.3862943611198906;7;4,0;Entire home/apt;Hammersmith and Fulham;3,5;2
168.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Camden;5,0;18
144.0;2;0;1.0986122886681098;2;2,0;Entire home/apt;Kensington and Chelsea;4,73;15
514.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Kensington and Chelsea;5,0;3
616.0;3;0;1.3862943611198906;6;3,0;Entire home/apt;Kensington and Chelsea;4,92;12
137.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Kensington and Chelsea;3,0;1
149.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Kensington and Chelsea;4,5;4
182.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Kensington and Chelsea;3,71;7
174.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Kensington and Chelsea;5,0;4
171.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Westminster;4,89;19
700.0;5;0;1.791759469228055;11;6,0;Entire home/apt;Ealing;4,18;11
204.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Westminster;5,0;2
135.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Westminster;4,4;5
108.0;1;0;0.6931471805599453;2;1,0;Private room;Westminster;5,0;2
700.0;5;0;1.791759469228055;11;6,0;Entire home/apt;Ealing;3,67;6
124.0;3;0;1.3862943611198906;8;3,0;Entire home/apt;Westminster;4,0;8
166.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Redbridge;2,5;2
132.0;1;0;0.6931471805599453;2;1,0;Private room;Southwark;4,5;4
124.0;3;0;1.3862943611198906;8;4,0;Entire home/apt;Westminster;4,25;4
260.0;3;0;1.3862943611198906;10;5,0;Entire home/apt;Redbridge;4,33;3
124.0;1;0;0.6931471805599453;4;4,0;Entire home/apt;Redbridge;1,0;1
99.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Redbridge;2,5;2
332.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Westminster;4,85;53
743.0;5;0;1.791759469228055;11;7,0;Entire home/apt;Ealing;4,0;4
85.0;1;0;0.6931471805599453;2;1,0;Private room;Harrow;5,0;8
306.0;2;0;1.0986122886681098;6;4,0;Entire home/apt;Westminster;4,95;22
180.0;2;0;1.0986122886681098;3;2,0;Entire home/apt;Westminster;5,0;7
182.0;3;0;1.3862943611198906;6;5,0;Entire home/apt;Barking and Dagenham;3,0;1
158.0;2;0;1.0986122886681098;5;3,0;Entire home/apt;Tower Hamlets;;0
164.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Southwark;4,89;9
164.0;0;1;0.0;5;2,0;Entire home/apt;Westminster;1,0;1
39.0;1;0;0.6931471805599453;2;2,0;Private room;Waltham Forest;;0
52.0;1;0;0.6931471805599453;1;1,0;Private room;Waltham Forest;;0
28.0;1;0;0.6931471805599453;1;1,0;Private room;Waltham Forest;;0
210.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Westminster;5,0;11
303.0;2;0;1.0986122886681098;5;3,0;Entire home/apt;Hammersmith and Fulham;5,0;1
112.0;1;0;0.6931471805599453;3;2,0;Entire home/apt;Redbridge;4,71;21
46.0;1;0;0.6931471805599453;2;1,0;Private room;Lewisham;1,33;3
101.0;1;0;0.6931471805599453;3;2,0;Entire home/apt;Tower Hamlets;4,29;7
188.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Westminster;4,92;12
429.0;3;0;1.3862943611198906;9;3,0;Entire home/apt;Westminster;5,0;6
168.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Westminster;4,76;42
72.0;1;0;0.6931471805599453;2;1,0;Private room;Richmond upon Thames;4,33;6
117.0;1;0;0.6931471805599453;2;1,0;Private room;Hammersmith and Fulham;5,0;5
398.0;3;0;1.3862943611198906;7;4,0;Entire home/apt;Kensington and Chelsea;4,4;5
116.0;2;0;1.0986122886681098;5;3,0;Entire home/apt;Hackney;4,52;21
90.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Ealing;4,67;3
52.0;1;0;0.6931471805599453;2;1,0;Private room;Merton;4,9;21
113.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Camden;5,0;5
130.0;1;0;0.6931471805599453;2;1,0;Private room;Newham;;0
97.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Kensington and Chelsea;3,0;1
170.0;1;0;0.6931471805599453;4;1,0;Entire home/apt;Westminster;;0
78.0;1;0;0.6931471805599453;1;1,0;Private room;Westminster;;0
80.0;1;0;0.6931471805599453;2;1,0;Private room;Southwark;1,5;2
136.0;2;0;1.0986122886681098;4;3,0;Entire home/apt;Islington;4,0;2
101.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Westminster;4,0;1
535.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Westminster;5,0;2
75.0;0;1;0.0;2;1,0;Entire home/apt;Westminster;4,0;9
234.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Camden;5,0;1
33.0;1;0;0.6931471805599453;1;1,0;Private room;Westminster;5,0;1
158.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Westminster;5,0;3
55.0;1;0;0.6931471805599453;2;1,0;Private room;Brent;5,0;22
193.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Westminster;4,79;19
76.0;2;0;1.0986122886681098;3;2,0;Entire home/apt;Southwark;3,8;5
141.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Westminster;5,0;4
146.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Wandsworth;4,57;7
160.0;1;0;0.6931471805599453;4;3,0;Entire home/apt;Hackney;4,58;12
169.0;2;0;1.0986122886681098;5;3,0;Entire home/apt;Hackney;4,53;15
221.0;2;0;1.0986122886681098;5;3,0;Entire home/apt;Islington;4,75;8
540.0;4;0;1.6094379124341003;9;5,0;Entire home/apt;Lewisham;4,75;4
68.0;1;0;0.6931471805599453;1;1,0;Private room;Wandsworth;;0
90.0;1;0;0.6931471805599453;2;1,0;Private room;Haringey;5,0;3
98.0;2;0;1.0986122886681098;4;3,0;Entire home/apt;Hillingdon;5,0;6
71.0;1;0;0.6931471805599453;1;1,0;Private room;Southwark;4,95;19
104.0;1;0;0.6931471805599453;1;1,0;Private room;Kensington and Chelsea;5,0;11
342.0;3;0;1.3862943611198906;6;3,0;Entire home/apt;Tower Hamlets;;0
779.0;3;0;1.3862943611198906;6;4,0;Entire home/apt;Westminster;5,0;2
111.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Southwark;4,87;31
805.0;6;0;1.9459101490553132;12;7,0;Entire home/apt;Westminster;;0
45.0;1;0;0.6931471805599453;2;2,0;Private room;Tower Hamlets;4,38;37
184.0;1;0;0.6931471805599453;3;2,0;Private room;Camden;4,77;13
321.0;2;0;1.0986122886681098;6;5,0;Entire home/apt;Tower Hamlets;4,97;31
292.0;0;1;0.0;3;2,0;Entire home/apt;Westminster;4,82;50
75.0;1;0;0.6931471805599453;2;1,0;Private room;Ealing;;0
91.0;1;0;0.6931471805599453;2;1,0;Private room;Hackney;5,0;2
75.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Redbridge;;0
52.0;1;0;0.6931471805599453;2;1,0;Private room;Ealing;4,5;14
48.0;1;0;0.6931471805599453;2;1,0;Private room;Ealing;4,71;21
51.0;1;0;0.6931471805599453;2;1,0;Private room;Ealing;4,05;21
46.0;1;0;0.6931471805599453;2;1,0;Private room;Ealing;4,53;15
75.0;1;0;0.6931471805599453;2;1,0;Private room;Ealing;5,0;1
70.0;1;0;0.6931471805599453;2;1,0;Private room;Ealing;;0
75.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Hackney;4,57;7
70.0;1;0;0.6931471805599453;2;1,0;Private room;Ealing;5,0;3
99.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Ealing;4,33;3
72.0;1;0;0.6931471805599453;1;1,0;Entire home/apt;Hounslow;5,0;1
70.0;1;0;0.6931471805599453;2;1,0;Private room;Ealing;;0
70.0;1;0;0.6931471805599453;2;1,0;Private room;Ealing;5,0;2
44.0;1;0;0.6931471805599453;1;1,0;Private room;Kingston upon Thames;5,0;7
69.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Sutton;4,81;27
100.0;0;1;0.0;2;1,0;Shared room;Barking and Dagenham;;0
220.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Lambeth;;0
79.0;1;0;0.6931471805599453;3;2,0;Private room;Tower Hamlets;5,0;8
75.0;1;0;0.6931471805599453;2;1,0;Private room;Southwark;4,5;2
86.0;1;0;0.6931471805599453;2;1,0;Private room;Southwark;4,33;6
62.0;1;0;0.6931471805599453;1;1,0;Private room;Southwark;5,0;1
63.0;1;0;0.6931471805599453;2;1,0;Private room;Southwark;4,0;1
89.0;1;0;0.6931471805599453;2;1,0;Private room;Southwark;5,0;1
67.0;1;0;0.6931471805599453;1;1,0;Private room;Southwark;;0
220.0;3;0;1.3862943611198906;7;4,0;Entire home/apt;Merton;;0
53.0;1;0;0.6931471805599453;1;1,0;Private room;Lewisham;3,0;2
54.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Hillingdon;4,5;6
61.0;1;0;0.6931471805599453;2;1,0;Private room;Ealing;;0
98.0;1;0;0.6931471805599453;2;1,0;Private room;Brent;4,38;8
74.0;1;0;0.6931471805599453;3;1,0;Private room;Tower Hamlets;4,64;11
296.0;2;0;1.0986122886681098;8;4,0;Entire home/apt;Westminster;4,25;8
296.0;2;0;1.0986122886681098;8;4,0;Entire home/apt;Westminster;4,5;4
85.0;1;0;0.6931471805599453;2;1,0;Private room;Bromley;4,94;35
252.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Westminster;4,91;22
189.0;1;0;0.6931471805599453;3;2,0;Private room;Westminster;3,67;3
399.0;2;0;1.0986122886681098;7;4,0;Entire home/apt;Westminster;4,9;21
149.0;1;0;0.6931471805599453;6;3,0;Entire home/apt;Westminster;4,67;12
163.0;1;0;0.6931471805599453;4;1,0;Private room;Southwark;4,47;15
232.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Hammersmith and Fulham;;0
223.0;2;0;1.0986122886681098;7;4,0;Entire home/apt;Camden;4,61;44
36.0;1;0;0.6931471805599453;1;1,0;Private room;Redbridge;3,5;4
45.0;1;0;0.6931471805599453;2;1,0;Private room;Tower Hamlets;4,09;33
370.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Westminster;2,0;1
364.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Kensington and Chelsea;;0
217.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Westminster;4,86;14
280.0;0;1;0.0;2;0,0;Entire home/apt;Southwark;5,0;1
185.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Southwark;;0
157.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Harrow;5,0;4
106.0;2;0;1.0986122886681098;6;3,0;Entire home/apt;Lewisham;5,0;18
231.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Westminster;4,7;23
100.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Harrow;;0
69.0;1;0;0.6931471805599453;4;1,0;Entire home/apt;Bexley;4,64;44
136.0;1;0;0.6931471805599453;2;2,0;Entire home/apt;Greenwich;4,9;20
206.0;3;0;1.3862943611198906;9;7,0;Entire home/apt;Enfield;4,7;10
20.0;1;0;0.6931471805599453;1;1,0;Shared room;Lewisham;1,0;2
391.0;4;0;1.6094379124341003;10;6,0;Entire home/apt;Hammersmith and Fulham;4,55;22
345.0;3;0;1.3862943611198906;6;3,0;Private room;Wandsworth;;0
135.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Southwark;5,0;2
72.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Ealing;2,33;3
81.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Ealing;4,43;7
62.0;1;0;0.6931471805599453;1;1,0;Private room;Wandsworth;4,5;4
140.0;1;0;0.6931471805599453;4;2,0;Entire home/apt;Barnet;4,82;34
351.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Tower Hamlets;;0
135.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Greenwich;;0
365.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Westminster;5,0;8
130.0;2;0;1.0986122886681098;5;3,0;Entire home/apt;Wandsworth;4,68;19
100.0;1;0;0.6931471805599453;4;1,0;Entire home/apt;Kensington and Chelsea;4,0;1
149.0;1;0;0.6931471805599453;6;3,0;Entire home/apt;Westminster;5,0;5
80.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Waltham Forest;5,0;2
192.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Southwark;4,79;28
160.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Ealing;4,81;21
200.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;City of London;4,64;11
203.0;1;0;0.6931471805599453;6;3,0;Entire home/apt;Westminster;4,95;19
123.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Camden;4,44;9
203.0;1;0;0.6931471805599453;6;3,0;Entire home/apt;Westminster;4,67;6
94.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Brent;5,0;8
40.0;1;0;0.6931471805599453;1;1,0;Private room;Bexley;;0
36.0;1;0;0.6931471805599453;1;1,0;Private room;Waltham Forest;;0
523.0;4;0;1.6094379124341003;6;5,0;Entire home/apt;Westminster;4,77;13
296.0;2;0;1.0986122886681098;5;3,0;Entire home/apt;Haringey;5,0;1
156.0;4;0;1.6094379124341003;6;3,0;Entire home/apt;Waltham Forest;;0
200.0;2;0;1.0986122886681098;5;3,0;Entire home/apt;Westminster;4,0;4
290.0;2;0;1.0986122886681098;6;4,0;Entire home/apt;Camden;4,5;2
200.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Kensington and Chelsea;5,0;4
77.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Havering;4,3;10
217.0;2;0;1.0986122886681098;5;3,0;Entire home/apt;Greenwich;4,77;13
191.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;City of London;4,62;13
96.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Waltham Forest;;0
52.0;1;0;0.6931471805599453;1;1,0;Private room;Hackney;;0
92.0;2;0;1.0986122886681098;5;2,0;Entire home/apt;Southwark;3,0;2
224.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;City of London;4,76;17
155.0;2;0;1.0986122886681098;4;2,0;Entire home/apt;Greenwich;5,0;24
48.0;1;0;0.6931471805599453;2;1,0;Private room;Hammersmith and Fulham;5,0;7
232.0;3;0;1.3862943611198906;6;3,0;Entire home/apt;Hackney;;0
335.0;2;0;1.0986122886681098;6;2,0;Entire home/apt;Camden;1,0;1
190.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Westminster;4,2;5
63.0;1;0;0.6931471805599453;1;1,0;Private room;Richmond upon Thames;4,67;3
227.0;1;0;0.6931471805599453;3;1,0;Entire home/apt;Westminster;4,8;10
61.0;1;0;0.6931471805599453;2;1,0;Private room;Southwark;5,0;2
91.0;1;0;0.6931471805599453;2;1,0;Private room;Camden;;0
263.0;3;0;1.3862943611198906;4;3,0;Entire home/apt;Richmond upon Thames;4,47;15
226.0;1;0;0.6931471805599453;3;2,0;Entire home/apt;Southwark;4,88;8
72.0;2;0;1.0986122886681098;3;3,0;Private room;Croydon;;0
364.0;4;0;1.6094379124341003;8;4,0;Entire home/apt;Westminster;4,75;4
37.0;1;0;0.6931471805599453;1;1,0;Private room;Tower Hamlets;5,0;1
85.0;1;0;0.6931471805599453;2;2,0;Entire home/apt;Islington;;0
101.0;1;0;0.6931471805599453;2;1,0;Entire home/apt;Southwark;4,25;4
80.0;1;0;0.6931471805599453;2;1,0;Private room;Hounslow;;0
55.0;1;0;0.6931471805599453;2;1,0;Private room;Bexley;;0
41.0;1;0;0.6931471805599453;1;1,0;Private room;Hammersmith and Fulham;4,75;20
131.0;3;0;1.3862943611198906;6;4,0;Entire home/apt;Newham;;0
221.0;4;0;1.6094379124341003;8;7,0;Entire home/apt;Bromley;5,0;5
69.0;1;0;0.6931471805599453;2;1,0;Private room;Tower Hamlets;5,0;14
170.0;2;0;1.0986122886681098;5;4,0;Entire home/apt;Haringey;4,57;7
